song,artist,id
Born This Way,['Lady Gaga'],6r2BECwMgEoRb5yLfp0Hca
Disposable Heroes (Remastered),['Metallica'],2a2le1M7cmvdrg1QHH7H53
The Way Young Lovers Do - 1999 Remaster,['Van Morrison'],6lFrlUB7dEKJXftFNCCR8A
"Yummy, Yummy, Yummy",['Ohio Express'],6WvbMOjKf5y3CAHn4ubwlp
The Preacher - Remastered,['Horace Silver Quintet'],07hGvL3j4d6exe8sv0dFUg
Stand Up Tall,['Dizzee Rascal'],6oJERDxgmZxK0YaVCQjJHV
"Karn Evil 9 1st Impression, Pt. I - Alternate Version","['Emerson, Lake & Palmer']",5WVHH4FXRfJ3i7zYk4dh2o
Weight On Me,"['Sheff G', 'Sleepy Hallow']",6A4hgJdwriera4WSUl4moW
Lovers in a Dangerous Time,"['Barenaked Ladies', 'Ben Grosse']",6G0M1Wsz6zQQoJig92kbkY
Started From the Bottom,['Drake'],5DI9jxTHrEiFAhStG7VA8E
Ballad Of Big Nothing,['Elliott Smith'],6mfy4Q8P3fVXMeuD5d19oi
She's so High - 2012 Remaster,['Blur'],7lLtUEHB8WbrlwFrot8zG5
Fa-Fa-Fa-Fa-Fa (Sad Song),['Otis Redding'],1LIM0zOPitSNpUIU8H1BNQ
L'Aziza,['Daniel Balavoine'],4YNig3AVQEPUjhJ7EcdTqH
Playing With Knives [Quadrant Mix},['Bizarre Inc'],3ToxQ1h56CW3lA2zcGtODh
Space and the Woods - Cenzo Townshend Mix,['Late of the Pier'],1ShnAaEZXE9Px2chAVLZUk
I Just Want to Make Love to You,['Foghat'],48MQDFkvHlGnRQyUx6ZXVe
You Know I'm No Good,['Amy Winehouse'],4zQuwW24dweWcaX0fEJkP2
Dreams - 2004 Remaster,['Fleetwood Mac'],0ofHAoxe9vBkTCp2UQIavz
The Number One Song In Heaven,['Sparks'],7BTSWCnqZfPw9tk4V9dr9E
Don't Get Me Wrong - 2007 Remaster,['Pretenders'],6Wiamk8BAAP50gAAJopsy2
#1 Crush - Nellee Hooper Mix,"['Garbage', 'Nellee Hooper']",08L1WAtYQnsFBoZ3MEBkYV
Honey Bunny,['Girls'],6elQsFmZGwZU3upNQpJOx2
Don't Start Me Talkin' - Jinx Session / 1982,['Rory Gallagher'],6lDxaHITMuytL0amkRLvT2
Abracadabra,['Steve Miller Band'],2E2ZVy2fxslpAUgbb4zu84
Amarillo By Morning,['George Strait'],4TnUKixNWMfajncgdSwFoi
Only Girl (In The World),['Rihanna'],2ENexcMEMsYk0rVJigVD3i
April Fools Day,['Jimmy Herrity'],34zVxS6KyIGKpTupJMfkxR
Police & Thieves - Remastered,['The Clash'],6IMlcKjsIM3l3yXWykTa3y
We Don't Care,['Kanye West'],0IW0qaeyxL5Et4UG2MrJKB
Charlie Brown,['Coldplay'],1yqMgZNrevsWMLWfO2PRp5
Gabrielle,['Brett Eldredge'],73FNizJ3eMasXSufZqx97z
Fuzzybrain,['Dayglow'],57HJa4ktE7iHGrbFhwzEr2
"Hello, Dolly!",['Louis Armstrong'],63kd4m3VFxcJjPVVtbVNAu
Cocktails For Two,"['Coleman Hawkins', 'Ben Webster', 'Oscar Peterson']",50ijZUy4vc2q9Pm12q5F7K
Vietnam,['Crystal Castles'],6oLsXoOpnhrvFMtO7H9L1f
Plug Tuning,['Lil Fox'],1qDGURn1kBSr2VUy9g5OE4
The Beat(en) Generation - Remastered,['The The'],4UuQYk4H88vLxVH2uW2QEy
In The Neighbourhood,['Tom Waits'],4HQjDdQYQuXYQRpJgxl8EV
Free Fallin',['Tom Petty'],5tVA6TkbaAH9QMITTQRrNv
I've Seen That Face Before (Libertango),['Grace Jones'],1zBtZ9AVeU48TWcO0sM6Ei
The Night Josh Tillman Came To Our Apt.,['Father John Misty'],0njxqqdQpvZjWPif5klAlD
Dammit,['blink-182'],6WkSUgo1VdpzgtiXKlFPcY
Everybody Everybody,['Black Box'],6wBMTv8yTiNh50fqTkT0JC
Deadbeat Summer,['Neon Indian'],0O3YOl3BI4iKDByiTNvk1a
Turn to Stone,['Electric Light Orchestra'],1Pd1h30mgU05QkWYhgFzwt
Lemonade,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",02kDW379Yfd5PzW5A6vuGt
Nights,['Frank Ocean'],7eqoqGkKwgOaWNNHx90uEZ
I Love a Man In Uniform,['Gang Of Four'],6V5BEQtvROniF7ZF7ki3p7
Where Have All the Flowers Gone - Live,['Pete Seeger'],7iVpFYQ9xKxtat8omJGNmw
Pennies From Heaven,"['Louis Prima', 'Sam Butera & The Witnesses']",4tmy6FB76bR5eLmx0zO1mn
If the World Was Ending - feat. Julia Michaels,"['JP Saxe', 'Julia Michaels']",2kJwzbxV2ppxnQoYw4GLBZ
Love Grows (Where My Rosemary Goes) - Re-Recorded,['Edison Lighthouse'],6i1pTt7tsEmn0KTboxWZSV
Control,['Zoe Wees'],50Td3qilgs8BLtv8mHyT1t
Loves Me Like a Rock,['Paul Simon'],5F4ksIKmuXEtgBf6SfEQRr
This Is Just A Modern Rock Song,"['Belle & Sebastian', 'Laura Molloy']",2OXe8z849Gf5eG5ZvyYnV9
Mainstreet - Remastered,['Bob Seger'],79yVwK3z65VQFDeW9JDPyB
Motel Blues,['Loudon Wainwright III'],2a4GVSzYZ22ZiDo9HV0Iy4
Everybody (Backstreet's Back) - Radio Edit,['Backstreet Boys'],4rTeOSYqwXNz5qPR2DUTFZ
Pass This On,['The Knife'],2irCiCNN2kheis3bdovtQO
Coffee (feat. Marc E. Bassy),"['Quinn XCII', 'Marc E. Bassy']",4CxmynXhw78QefruycvxG8
Castles Made of Sand,['Jimi Hendrix'],3qebSLgUwaEqbwCM5sj5Kh
Here Today And Gone Tomorrow,['Joni Mitchell'],3VhRBjTaTlXV3norSAQLj9
Into Temptation,['Crowded House'],1kqIJgH6aVYwqQFjQPB0hn
Great Southern Land,['ICEHOUSE'],3OmEIZ6bYHqlReQ1YLaRHV
Pork And Beans,['Weezer'],7wclPheMJAUKn2njmO2s3A
Sleep The Clock Around,['Belle & Sebastian'],63rPrnI0X6gU3US3KxKL64
Take a Walk,['Passion Pit'],4Sfa7hdVkqlM8UW5LsSY3F
En La Ciudad De La Furia - Remasterizado 2007,['Soda Stereo'],7J2885UBOaG6x3LLkp2YGf
"Monday, Monday - Single Version",['The Mamas & The Papas'],3EFb1qDgIqf9MegIryKtDj
Song Sung Blue - Single Version,['Neil Diamond'],4FZ8wtTaOAbYvyChBt4GEQ
Unsatisfied,['The Replacements'],4QuYdbaC0j3lzmt5hLgMjj
Punk Rock Girl,['The Dead Milkmen'],1l04CzFskMiq7c30lZvr7i
I Don't Want to Talk About It - 2008 Remaster,['Rod Stewart'],2JWKzkQbYsNzx019WyGzaH
I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,"['Diddy', '112', 'Faith Evans']",1yy2DlSDtEt90d54rPDPXz
Bitches Brew,['✝✝✝ (Crosses)'],0dT2JHN6fGZnwhNxTcDJRk
Ain't Misbehavin',['Fats Waller'],3BFRqZFLSrqtQr6cjHbAxU
Sue (Or In a Season of Crime),['David Bowie'],2eT2XA8FH6yKqIO5AbqMjs
Two Doors Down,['Dolly Parton'],0EWJ1KT2q3RdbdQIUYqZsp
Planet of Sound,['Pixies'],6wzwdS7yJoXhZ2lEWsczau
Collapsing Outside Your Doorstep,['Air France'],6R6J46olvsrhfrrTtJR9f8
Bestial Melancholy,['Scarfiz'],5ebxavADUrsnw0eAMjyZvE
Katy On a Mission,['Katy B'],47uhrF6IvyE2eUyyfLAEzf
Lindbergh,['Woody Guthrie'],3pR2uqtFwrSe0BU11y76eU
Hang On Sloopy,['The McCoys'],0i7O5MtSTXvR4BEY7stpjF
All Blues,['Miles Davis'],5o3DSHw1ORhM3lWxqGRvEf
Pretty (Ugly Before),['Elliott Smith'],0VJ0DLSA4d2pYJcTEe2rrV
Rocky Mountain Way,['Joe Walsh'],2XHjFJVXYlEzoDvN82h8s5
Pets,['Porno for Pyros'],5kcQEPksJHTOLQ4In5oGN2
Caravan of Love,"['Isley, Jasper, Isley']",6IuoGXChH84tF9CT9PCN1h
Dancing Machine,['The Jackson 5'],0xqb2Euq1PAxKHBA36NUnx
"Outstanding - Original 12"" Mix",['The Gap Band'],6korvxtUEyt590jUFOfADm
Lido Shuffle,['Boz Scaggs'],2NtqZmfRIDkXJ2YvY2Kv1F
Wanted Man,['Mat Kearney'],2dMkrhsWFVP2rHZmTEKkeh
"It's Gonna Rain, Part I (1965)",['Steve Reich'],3A3CoehU4LKShfck8XJYU7
"On A Ragga Tip (Original 12"" Mix)",['SL2'],4LgAaJerl3X6x222UYQph5
"Oh, Carolina",['NEEDTOBREATHE'],75Vc1ge16jlwRmEGCqCc6l
Range Life,['Pavement'],6lAZ7xfP9su2ZvGk1rRc3R
Let My Love Open The Door,['Pete Townshend'],0otlwsD3mSogk7VJCTp6Kg
I'm On One,"['DJ Khaled', 'Drake', 'Rick Ross', 'Lil Wayne']",608a1wIsSd5KzMEqm1O7w3
Third of May / Ōdaigahara,['Fleet Foxes'],2tUiuvEUs1Tw2pnfZUeIz1
The Fixer,['Pearl Jam'],4J9qfNgyYFAkUK8oIOohN1
Ooh La La,['Faces'],4lJ6YVXQ0jUk5ILu0PSrA4
You Don't Know What Love Is (You Just Do as You're Told),['The White Stripes'],2PVq6RRjQpycXb6yQEkHHt
Bling Bling,['B.G.'],5q186AzhWeOEoFnApajHgR
It's Raining Men - Single Version,['The Weather Girls'],4caiYv89C9GZdDD1RzshWd
Tenderly,['Carl Clementine'],6Qur3sb3jen75OnKG2Omv6
Dance the Night Away - 2015 Remaster,['Van Halen'],4RS9PmtHQe7I0o5fEeweOY
Tupelo Honey,['Van Morrison'],5G4W4UzaJIpYl0ar95Cs17
The Pleasure Principle,['Janet Jackson'],1krKp0OXeCH6SI5SXl8tu5
I'm In The Mood - Single Version,['John Lee Hooker'],6iQ0OIxisPxhzEICEXtaWS
Good Enough to Keep (Air Mail Special) (feat. Benny Goodman & Charlie Christian),"['Benny Goodman Sextet', 'Benny Goodman', 'Charlie Christian']",45CAzHMaTyzyoGsqn4ywPk
Divorce Song (Remastered),['Liz Phair'],5ZUL5ZYqx2ycNYlNVhuaFD
Guten Tag,"['Hardy Caprio', 'DigDat']",0SErNy2An0gCpYFRUNWwNT
Via con me,['Paolo Conte'],5WHWPRAkR2WYH1CjKV9Omh
"Oh, Lonesome Me",['Don Gibson'],5NfJlu8F8zfoBEXfjPnk10
Chances Are - Single Version,['Johnny Mathis'],2eg3CoqVGI21N8115BgdQA
Roads,['Portishead'],2sW8fmnISifQTRgnRrQTYW
Jesus Was a Cross Maker,['Judee Sill'],0YA6BYi1Fwv58UfX3M1z7f
Stranger In Town,['Gregory Isaacs'],5yKTSHCysDQaAoBfljHQqs
Dexter Avenue Schsqu,"['Jakayla Robel Tafe', 'Martita Emmerich Lione']",74gdor3y6uScAyCcpSbvnZ
Slow Show,['The National'],3jJhAd1RoImIx5KJRfh6Rf
Funk #49,['James Gang'],5h6SovHOYpIMlAkafxcbq3
I Can't Control Myself,['The Troggs'],52eZhCsglsxVFjNDmB2tET
Je danse le Mia,['Iam'],6P8YkdLMTBA7z5nhKXgyi3
Don't Go Breaking My Heart,"['Elton John', 'Kiki Dee']",5pKJtX4wBeby9qIfFhyOJj
Frenesí,['Esteman'],61qvoacLVXynab9f8ZiPWD
I'll Take Care Of U,"['Gil Scott-Heron', 'Jamie xx']",1YrDXC5z5rbJnbzCQOjOgQ
Love Comes in Spurts - 2013 Remaster,['Richard Hell'],3V5wxq5chMSfnHV1wugyYc
Yer Blues - Remastered 2009,['The Beatles'],2AsGApoUuN8pTM17Lq9eUd
Drown in My Own Tears,['Ray Charles'],0oQtjAjUeksVd9gHE5fl02
Sodade (20th Anniversary Edition),['Cesária Evora'],33v5VeQ0I5sXEeB6jfVz9E
Finally Found You - Original Version,['Enrico Perez'],4CWw7HJlv0rwUfjfcsViVB
This Wheel's On Fire,['Siouxsie and the Banshees'],1JRDjdUYViUZPGDue1CENL
Two Months Off,['Underworld'],4zI0wuANmj9DNkBOgXU5Wh
Fooled Around And Fell In Love,['Elvin Bishop'],2hE5Lm5XOHR4t3xlhIFauP
Ta douleur,['Camille'],53CPBUZViJhspNT8nuAO9L
She's Got You - Single Version,['Patsy Cline'],4H1POasJbrLNaQirsIH29e
Isis (feat. Logic),"['Joyner Lucas', 'Logic']",4h7qcXBtaOJnmrapxoWxGf
Dream Lover,['Bobby Darin'],1KLpjQFgubHI3GkAICCNH3
Change the World,['Eric Clapton'],6BQNJ0JFKh8sWjQLI6Zudi
"Jersey Girl - Live at Meadowlands Arena, E. Rutherford, NJ - July 1981",['Bruce Springsteen'],3kqC9r9ilM63AogQ47RVpu
The Day the World Turned Day-Glo,['X-Ray Spex'],10Ek2MdrYWEUlQGp6uBjfF
Human,"[""Rag'n'Bone Man""]",58zsLZPvfflaiIbNWoA22O
Sheena Is A Parasite,['The Horrors'],4gQP59lYowoVb9hlYMKboc
Metal Mickey - Remastered,['The London Suede'],7hOIiGzDJY5YMabFRELyev
Let Me Down Easy,['Billy Currington'],1tZ5C8zI326sIB4kBErdmC
On & On,"['Cartoon', 'Daniel Levi']",4B2kkxg3wKSTZw5JPaUtzQ
Wave of Mutilation (UK Surf),['Pixies'],2KSSbWLAWSzaso01DEP32W
Friends in Low Places,['Brooks Jefferson'],4OMj5QWwvYSUs9O0hsymts
Northern Lites,['Super Furry Animals'],3rmpK9fvSviV39KoJYR6oB
I Get Money,['50 Cent'],1FKFCvi0i46qEJLZSEBH8p
Chanson pour l'auvergnat,['Georges Brassens'],03i4HQaxKuef4sNUTB3txK
Analogue Bubblebath,['Aphex Twin'],3EhTOTAvNAUgY6AIurVxT1
Boplicity,['Miles Davis'],0Wz6DLq8NBoi1viEqrdH9B
Nobody Knows You When You're Down and Out - 78rpm Version,['Bessie Smith'],3ru8IZrBxuFFHOFKEvvpFP
She - Remastered Version,['Gram Parsons'],7DK9shWJm361lm1ks32axt
Beth,['KISS'],1cPXOzyeZauSAsT1yy7aBp
Dy-Na-Mi-Tee,['Ms. Dynamite'],4dc1G54hSmSL5HQuQvRNA1
Let's Work Together - Long Version / Bonus Track,['Canned Heat'],7vJaNv4ItDyYXXCVRJreh6
Hold On,['Chord Overstreet'],5vjLSffimiIP26QG5WcN2K
Crew (feat. Brent Faiyaz & Shy Glizzy),"['GoldLink', 'Brent Faiyaz', 'Shy Glizzy']",15EPc80XuFrb2LmOzGjuRg
Pachuco - Remasterizado,['Maldita Vecindad Y Los Hijos Del 5to. Patio'],4jJZgjBpU1CCojZg4j3f2Q
Intro,['Ty Dolla $ign'],2OxbG6Rh0WNicBVilir5IC
Guitar Town,['Steve Earle'],62ZRHYSOIT9WeZnz18kTHS
Poney Pt. I,['Vitalic'],6PSRMbqr5se9zwl5iOYOA8
Gentle On My Mind - Remastered 2001,['Glen Campbell'],0mLoTgCB8oU0sJGojRtvDu
Greetings from Califournia,['The Neighbourhood'],6PS9AdyOKTPwlDPfLzJ7Ow
Earth Intruders,['Björk'],7GgzqbrToXcicwk4yBS1BN
Creature Comfort,['Arcade Fire'],2voWPWlDfIthC6GUjaIQyV
I Can't Get Next To You,['The Temptations'],6aL6pPBaTMGgM558mplSnj
Wishing Well,['Juice WRLD'],2U5WueTLIK5WJLD7mvDODv
Blame It on the Boogie,['The Jacksons'],3qI94hINNNeb4S7xQi18lS
Stay Closer,['ZHU'],55uvoAKSRcZZmoKU853yd1
Breathing,['Yellowcard'],0DxN6Ywom8nnndyQXdSBPy
Constantly Hating (feat. Birdman),"['Young Thug', 'Birdman']",1UIUkZtlgyrjPcH2agNomU
Sing Me Back Home - 2001 Remaster,['Merle Haggard & The Strangers'],7Ebjql20F9A7Xtqz0tmScF
You're Not Good Enough,['Blood Orange'],7vcNp4cj4uF4AyX5aKY4Ps
Fireflies,['Owl City'],3DamFFqW32WihKkTVlwTYQ
ill Manors,['Plan B'],2KWQfdVI2XTLYhW3zMiCHB
Harley Davidson,['George Carlin'],67pPI8EhiEKkxg4LZXHDGf
Farmer John,['Midland'],6aZasfmUQnphBfIMp2aoMG
7/4 (Shoreline),['Broken Social Scene'],5PurHGjwfAQel15O4ZIiGu
Only for You,['Tomorrows Bad Seeds'],6GSRCoKiODxr7y0WYBNXw5
Poinciana,['Vulfpeck'],6TF3QJoJGkEapo7qackZSU
Wishing Well,['Juice WRLD'],2U5WueTLIK5WJLD7mvDODv
Kozmic Blues,['Janis Joplin'],7eYYxblNEZKKeTT0HBQbXO
More Human Than Human,['White Zombie'],1NbJFhkVdD47YZ2IojKkJi
Moving On,['Lil Peep'],1mo6pWcIXljy3y1Kju5JWG
You Know You're Right,['Nirvana'],5O8L4I2S4izFGDjvP7xAKv
Get Together,['The Youngbloods'],7CQXyFX44CXmnuq8Bi9Dyc
Some Girls,['Jameson Rodgers'],54eUv9Q3D9MZuOGS5PSflp
I Hear You Knocking,['Dave Edmunds'],2HMWCdOn8xL2M8WwPxHTQ1
Dig for Fire,['Pixies'],3sSI906DlEImqFtH9SWJC0
Foundations,['Kate Nash'],1wi4ti9BYUbwoGJ1EBUVtv
If I Could Build My Whole World Around You - Stereo Version,"['Marvin Gaye', 'Tammi Terrell']",0EkQJ7hHSnnMDXjYbn42Jh
I Was Dancing In The Lesbian Bar,['Jonathan Richman'],2UayKZmrsYyjNj6T8frugJ
Those Were the Days,['Kupla'],3Y5NZQJa02QUxSHCYH4nf4
Hi Freaks,['Tocotronic'],3uZEZB8PQNPjohVkBGBzBM
Go To Town,['Doja Cat'],6iOvnACn4ChlAw4lWUU4dd
One More Chance / Stay with Me - Remix; 2007 Remaster,['The Notorious B.I.G.'],7fXhkARAtS66kxexMIAx8O
Keep On Pushing - Single Version,['The Impressions'],4FshWJUGSJO93S81LvEHSF
I Feel It All,['Feist'],3ghgwo0BTPm329zGMQRfn7
Universal Soldier,['Jay Electronica'],4KGh0MZ1dJaTTLsFIRIhb7
Don't Let The Sun Go Down On Me,['Elton John'],11FcfHd3SOmmrWJPGe7Y30
It's Better To Have (And Don't Need),['Don Covay'],5pfrAvtQr4VbfPXHIF8grV
I'm in Love Again,['Tomppabeats'],3Pm3R9cbWkanONrubREjW9
Beautiful Crazy,['Luke Combs'],2rxQMGVafnNaRaXlRMWPde
In the City - 2013 Remaster,['Eagles'],3fgch6faHYPKqE6C3hIYfo
Green Machine,['Kyuss'],6nxHMqTNKWlQnx5AFxz1iX
There Stands The Glass,['Webb Pierce'],0VxX3RBKO46Ky6XgvN0bME
Quasimodo's Dream,['The Reels'],1xNw7jUZ46GkQlT4pIGQEz
Ego Tripping at the Gates of Hell,['The Flaming Lips'],4xTaOn06UiRHkq2ZUjWIqI
"Portland, Oregon","['Loretta Lynn', 'Jack White']",5KZ7xHdaC3Y4bdhgpMpYEA
Doggin' Around,['Jackie Wilson'],1uXopyJyRjXsjFtlAXhMd4
Deeper and Deeper,['Intentional Vibes'],2szCNnrbZt1qZ87lgcL1il
Summer Breeze,['Seals and Crofts'],01UYpHuzHi4eB9PAbDoPY2
Dissolved - Disintegration Remix,['Circle of Dust'],3UoB8mBQiOOw49HX0wMMjl
Leaving New York,['R.E.M.'],4lgVbDYZR1VV4gEkIueSiw
All Around The World (La La La),"['R3HAB', 'A Touch Of Class']",1D2Aldrksl9yWWCIPOeDzy
Our Life is Not a Movie or Maybe,['Okkervil River'],268EGublLtgliQT5kCs6fy
C'mon N' Ride It (The Train),"[""Quad City DJ's""]",2QLEN3RVunMas7j0PHjeAT
Plaster Casts Of Everything,['Liars'],6waW4VXaAD4KGNGMAVP1vf
Quiet Village - Remastered,['Martin Denny'],20NOFkyiyJkASrdVnk05E7
Cherry Blossom Girl,['Air'],4m8ttWM8IKXyhpv89E867J
Invisible Sun - Remastered 2003,['The Police'],123HVZFaCvG4cf1JdxDGVb
"Money, Money, Money",['ABBA'],29FNeqjOV2kPWGS55qhtGB
Miss Sarajevo,['George Michael'],6x5pI6n5feaWcP8jCdTk3E
Keep on Loving You,['REO Speedwagon'],4rcHWl68ai6KvpXlc8vbnE
Autumn Leaves,['BTS'],0c2E2zcsp8EoWmfw8YQphH
Oops!...I Did It Again,['Britney Spears'],6naxalmIoLFWR0siv8dnQQ
Velvet Light,['Jakob Ogawa'],41o2ydrj7Xm9Yt5odIBqq4
Alec Eiffel,['Pixies'],2R0NASETCuBshNTeWdiy9B
The Sidewinder Sleeps Tonite,['R.E.M.'],7tLTov4Ax1pyGcaV4qWrP5
Partition,['Beyoncé'],5hgnY0mVcVetszbb85qeDg
Jack-Ass,['Beck'],7yRlbjPEW3iJQeJA4BrKxo
Tobacco Road,['Common Market'],0AMqgNqodENAfYIzqHmTHW
Happy Birthday,['Stevie Wonder'],01lewSOj9ZaXplh9TpNKL4
Blinded by the Lights,['Dan Caplen'],6LQIESw4MN0KKdypxrycAh
Someday We'll Be Together,['Diana Ross & The Supremes'],79Yk6AlSKi5dxDFINID2hS
raindrops (an angel cried),['Ariana Grande'],0v2LUO8oTHnkjQ8MmKuXyk
Grown Ocean,['Fleet Foxes'],5T4GDSTBjPHLyhZ8cobgu6
Sugar Hiccup,['Cocteau Twins'],0IGeBaMurIMXmYbExXUjU9
If I Were A Carpenter,['Four Tops'],6CuKfnifagohJo8drYyxHp
Save Tonight,['Eagle-Eye Cherry'],1t2Hq2WIBcZINOEnK6mdJG
Reflections,['MisterWives'],2PtBhfoPZ6VYtXkrE5FrCH
U.F.O.,['Jim Sullivan'],6tHOHkapttrP6FEfXouCJ5
I'm In Love With A German Film Star,['The Passions'],7A3rywP8wA9HbL36NMnD81
Runaway,"['Kanye West', 'Pusha T']",3DK6m7It6Pw857FcQftMds
Just Be Good To Me - Radio Edit,['Earth n Days'],73mWQuPeuAg8NJthWGPwHR
I Can't Drive 55,['Sammy Hagar'],1MqGKtY9L5qjPi8s7gX645
Ransom,['Lil Tecca'],1lOe9qE0vR9zwWQAOk6CoO
Tostaky (Le continent),['Noir Désir'],0gK79vjy7hKz3HRMR1iayq
Radiation Vibe,['Fountains Of Wayne'],3XApt3UvXtv8y9S6DrAxCL
Self Destruction,['Boogie'],5pdon0TCPmACVq1ehsGboy
Palmitos Park,['El Guincho'],6J2WHxuhzWiLVh7nSl9CV0
The Sign,['Ace of Base'],0hrBpAOgrt8RXigk83LLNE
Trying,['Cavetown'],6okfc9cxb2svHFgrqtFPG6
Fistful Of Love,['Antony and the Johnsons'],3PDuc5bojmmi2NqVSYyiWb
Pillow Talking (feat. Brain),"['Lil Dicky', 'Brain']",3ji3RdsWWyuuZyehLmYj0b
La montagne,['Jean Ferrat'],6ninjFrpTv2rmMfrNFTRq7
The Throw,['Jagwar Ma'],3sesyxJx6CyP0Qt4lhfjAK
The Fox In The Snow,['Belle & Sebastian'],5MJdMFB6bBzovPwfX9kIBY
Identity,['grandson'],6xDpjffkQ4daA6AiR7F15m
Yacht Club (feat. Juice WRLD),"['Lil Yachty', 'Juice WRLD']",5R2rsbwCDXORX2tLfprRmM
Jenny Was A Friend Of Mine,['The Killers'],4QK4pMWEwlXxwg1zp08xpl
E-Pro,['Beck'],01MBhRpvFkbeRwAp7gcF2W
Living Doll - 2003 Remaster,['Cliff Richard & The Drifters'],2g41MCbLgAU0kPH4SkKGnF
Three Steps To Heaven - Single Version,['Eddie Cochran'],5bFOycHjbUpUWJusyUdBZV
Me and My Guitar,['A Boogie Wit da Hoodie'],6cZH4rX1KTt1aJ3Ql6Ynja
Saturday Nights,['Khalid'],5kfNriitmkNE8mUbZ7gbq8
"Lawyers, Guns and Money - 2007 Remaster",['Warren Zevon'],64dHj8ZxaI2Wj0brEehVMN
Everything Zen,['Bush'],7waRjsA2ehXv619f47lYOT
Somebody's Watching Me - Single Version,['Rockwell'],1bNHxVNVvSUstYtbU55npC
I Wanna Be Where You Are,['Michael Jackson'],3mnVgyzn5HC7Sqkn3B5zHs
Is There A Ghost,['Band of Horses'],7fgOmdonXZap1Kuz7hs3O1
Man in the Long Black Coat,['Bob Dylan'],5NtOAfnwkKo7eAGq7Uap3J
Nantes,['Beirut'],4JvclO8lNugobD1afavcYS
In My Life,['New York Voices'],7AWjZL80EUoojJtSLS1gfD
I Might Need Security,['Chance the Rapper'],3EApebexZ7YqDIqw2EMTDh
Colors,['Halsey'],1TnUURhehaoMWKAqQtirm6
Pearl - Edit,['Chapterhouse'],0kCzcpTLcdi6ClEI2x28hb
Any Day Now (My Wild Beautiful Bird),['Chuck Jackson'],5M7qj3MkvGK36ZAPP89euN
(The Angels Wanna Wear My) Red Shoes,['Elvis Costello'],0GmLrYUBXDC5vti77zBZfJ
365 Is My Number/ The Message,['King Sunny Ade'],0chuxuOcL6oKVcroFT4mtR
I Can Hear Music,['The Beach Boys'],1hcMfYTsRTC4hIKbfosxjz
No Good Advice,['Girls Aloud'],1BzSesruWom7wPpSVpJsUa
You Don't Miss Your Water - Single Version,['William Bell'],3lbnzm2RXUWD6AmEIlkIqJ
In Cold Blood,['alt-J'],0jeJR3LdrC2QJNviq7wjzp
And the Beat Goes On,['The Whispers'],7oQ1wkBmYSBEC2x7U08dvn
Can You Forgive Her? - 2001 Remaster,['Pet Shop Boys'],2HvxyzBoHfMUNwgdwLKhV7
Elephant Gun,['Beirut'],0MtVmhAx6CxNuxFIUc6Mj9
Cracklin' Rosie - Single Version,['Neil Diamond'],5pkd9ib1RgbkAd1R9bIOCa
valley girls,['blackbear'],5zI6ueoYshDD99aCEs66QG
Rump Shaker,['Wreckx-N-Effect'],4dY4JVC0Q9CwpeZ6JAclIc
Take The Long Way Home - 2010 Remastered,['Supertramp'],0v0XYK0pLgsPiq5u4FKHaw
The Man Machine - 2009 Remaster,['Kraftwerk'],4rbt9xJMIYwjTyMUYSvEL2
Who's That Girl? - Remastered Version,"['Eurythmics', 'Annie Lennox', 'Dave Stewart']",6P8kyob4SPq2Z0TBEHzgZy
Angel from Montgomery - 2008 Remaster,['Bonnie Raitt'],6JssQFiBCi6ZcE6060S9A7
Am I Wry? No,['Mew'],0z5syz6Z1fKKsGZC4rIVaO
Je m'voyais déjà,['Charles Aznavour'],3PAmkwQ0DsYNU4Z9sGlwiB
Get Myself Into It,['The Rapture'],0ZbNQQtAbdQoTWxt4avi2w
Daydream Believer,['The Monkees'],7uEcCGtM1FBBGIhPozhJjv
The Hidden Camera,['Photek'],5N8VkEzambxF3o4hAD1bUE
Push The Button,['Sugababes'],2nCmCt4B5vkabS0zeOuc1Z
T.V. Eye - 2005 Remaster,['The Stooges'],5z79Fpw4FEEkSzt8Lbwr46
Afrika Shox,"['Leftfield', 'Afrika Bambaataa']",3NjcydwQvpQIBQgfXNIpYw
Crosseyed and Painless - 2005 Remaster,['Talking Heads'],0yhwdmbgkKdE1plV8xWdrd
Bad As Me,['Tom Waits'],4dmsCy5enq93HdsTyrlL9Z
Play Dead,['Tom Walker'],6rzVBHfKNDogRICqjzgGsE
Secret Love Song (feat. Jason Derulo),"['Little Mix', 'Jason Derulo']",6KHL1En9v6iNWjcs44mcmU
Easy Living,['Billie Holiday'],0XsbCr34semDxq0ZX84BCh
Casimir Pulaski Day,['Sufjan Stevens'],1u1YU1LE0FWHFOHpR2iXua
The Louvre,['Lorde'],5q4BpnMrYEFzLO0dYODj6J
"December, 1963 (Oh What a Night!)",['Frankie Valli & The Four Seasons'],1hQFF33xi8ruavZNyovtUN
Everybody's Changing,['Keane'],5hkdfA87RZvNaxl6XiveOA
Ice Cream Man - 2015 Remaster,['Van Halen'],2TXzXJWWzESQq5glbDtZc9
Our Velocity,['Maximo Park'],1yG1OpMiV8WtDeOYEBvNW8
I'll Be Seeing You,['Billie Holiday'],4smkJW6uzoHxGReZqqwHS5
The Motherload,['Mastodon'],6EF0xhfKtQNqUPz2mnE5BD
