,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10246,0.863,0.74,11,-8.285,0,0.235,0.0543,0.0026,0.0813,0.901,125.282,audio_features,4Ahjqin4mNFeJSVSk6wNLs,spotify:track:4Ahjqin4mNFeJSVSk6wNLs,https://api.spotify.com/v1/tracks/4Ahjqin4mNFeJSVSk6wNLs,https://api.spotify.com/v1/audio-analysis/4Ahjqin4mNFeJSVSk6wNLs,197827,4
10247,0.476,0.749,8,-7.6,0,0.0369,0.695,0.0,0.388,0.507,125.675,audio_features,3EUHJjYMnhTOBxjIDBEfJs,spotify:track:3EUHJjYMnhTOBxjIDBEfJs,https://api.spotify.com/v1/tracks/3EUHJjYMnhTOBxjIDBEfJs,https://api.spotify.com/v1/audio-analysis/3EUHJjYMnhTOBxjIDBEfJs,164467,4
10248,0.711,0.739,7,-3.804,0,0.129,0.114,0.0,0.226,0.43,136.919,audio_features,20dP2DaMHIAmwWAbp7peSr,spotify:track:20dP2DaMHIAmwWAbp7peSr,https://api.spotify.com/v1/tracks/20dP2DaMHIAmwWAbp7peSr,https://api.spotify.com/v1/audio-analysis/20dP2DaMHIAmwWAbp7peSr,252256,4
10249,0.467,0.459,0,-9.706,0,0.0305,0.719,0.00312,0.0944,0.178,124.379,audio_features,0T1EaGm6b9eM7xBf4F1hlc,spotify:track:0T1EaGm6b9eM7xBf4F1hlc,https://api.spotify.com/v1/tracks/0T1EaGm6b9eM7xBf4F1hlc,https://api.spotify.com/v1/audio-analysis/0T1EaGm6b9eM7xBf4F1hlc,477093,4
10250,0.652,0.549,6,-7.555,0,0.039,0.317,0.0,0.104,0.186,120.073,audio_features,6u0dQik0aif7FQlrhycG1L,spotify:track:6u0dQik0aif7FQlrhycG1L,https://api.spotify.com/v1/tracks/6u0dQik0aif7FQlrhycG1L,https://api.spotify.com/v1/audio-analysis/6u0dQik0aif7FQlrhycG1L,312427,4
10251,0.863,0.538,4,-13.924,0,0.0545,0.0129,0.0188,0.0877,0.877,118.931,audio_features,4ctf7oL8fFRPvBstJCTYWu,spotify:track:4ctf7oL8fFRPvBstJCTYWu,https://api.spotify.com/v1/tracks/4ctf7oL8fFRPvBstJCTYWu,https://api.spotify.com/v1/audio-analysis/4ctf7oL8fFRPvBstJCTYWu,460800,4
10252,0.692,0.603,1,-6.952,1,0.127,0.599,0.00645,0.137,0.643,138.065,audio_features,5gruIzdGqqMAXrCqVcsp3Q,spotify:track:5gruIzdGqqMAXrCqVcsp3Q,https://api.spotify.com/v1/tracks/5gruIzdGqqMAXrCqVcsp3Q,https://api.spotify.com/v1/audio-analysis/5gruIzdGqqMAXrCqVcsp3Q,116093,4
10253,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,audio_features,6wmAHw1szh5RCKSRjiXhPe,spotify:track:6wmAHw1szh5RCKSRjiXhPe,https://api.spotify.com/v1/tracks/6wmAHw1szh5RCKSRjiXhPe,https://api.spotify.com/v1/audio-analysis/6wmAHw1szh5RCKSRjiXhPe,200853,4
10254,0.682,0.612,8,-7.004,0,0.0381,0.284,0.0,0.0783,0.845,127.647,audio_features,4a01ClusxuZiloOK5UgLUn,spotify:track:4a01ClusxuZiloOK5UgLUn,https://api.spotify.com/v1/tracks/4a01ClusxuZiloOK5UgLUn,https://api.spotify.com/v1/audio-analysis/4a01ClusxuZiloOK5UgLUn,163280,4
10255,0.494,0.284,4,-11.71,0,0.0346,0.534,1.14e-06,0.078,0.561,101.099,audio_features,2H8hNUy47dRpvXdRlrfZ90,spotify:track:2H8hNUy47dRpvXdRlrfZ90,https://api.spotify.com/v1/tracks/2H8hNUy47dRpvXdRlrfZ90,https://api.spotify.com/v1/audio-analysis/2H8hNUy47dRpvXdRlrfZ90,225973,4
10256,0.729,0.799,11,-7.378,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,audio_features,1UjyF6okUHhnVxaLV8ojsA,spotify:track:1UjyF6okUHhnVxaLV8ojsA,https://api.spotify.com/v1/tracks/1UjyF6okUHhnVxaLV8ojsA,https://api.spotify.com/v1/audio-analysis/1UjyF6okUHhnVxaLV8ojsA,253520,4
10257,0.446,0.686,7,-7.348,1,0.0303,0.211,0.0,0.205,0.493,80.571,audio_features,4em17FyyrOE8Miw8rJwJhn,spotify:track:4em17FyyrOE8Miw8rJwJhn,https://api.spotify.com/v1/tracks/4em17FyyrOE8Miw8rJwJhn,https://api.spotify.com/v1/audio-analysis/4em17FyyrOE8Miw8rJwJhn,165840,4
10258,0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017,audio_features,2WyRfGeHo97VC5mP1BBSzr,spotify:track:2WyRfGeHo97VC5mP1BBSzr,https://api.spotify.com/v1/tracks/2WyRfGeHo97VC5mP1BBSzr,https://api.spotify.com/v1/audio-analysis/2WyRfGeHo97VC5mP1BBSzr,219080,4
10259,0.258,0.139,2,-13.522,1,0.0317,0.868,0.00149,0.1,0.139,77.995,audio_features,1pjATX7sbd6Y4jMVqIvzHk,spotify:track:1pjATX7sbd6Y4jMVqIvzHk,https://api.spotify.com/v1/tracks/1pjATX7sbd6Y4jMVqIvzHk,https://api.spotify.com/v1/audio-analysis/1pjATX7sbd6Y4jMVqIvzHk,345400,4
10260,0.394,0.366,9,-12.883,1,0.0472,0.552,9.3e-06,0.0991,0.549,91.259,audio_features,1Hd5JgVdf45pyZJiUyIe9w,spotify:track:1Hd5JgVdf45pyZJiUyIe9w,https://api.spotify.com/v1/tracks/1Hd5JgVdf45pyZJiUyIe9w,https://api.spotify.com/v1/audio-analysis/1Hd5JgVdf45pyZJiUyIe9w,267507,4
10261,0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,audio_features,5NijSs5dAwaIybq1GaRTIe,spotify:track:5NijSs5dAwaIybq1GaRTIe,https://api.spotify.com/v1/tracks/5NijSs5dAwaIybq1GaRTIe,https://api.spotify.com/v1/audio-analysis/5NijSs5dAwaIybq1GaRTIe,212992,3
10262,0.344,0.325,11,-10.005,0,0.0287,0.348,0.0239,0.0686,0.0773,118.556,audio_features,0gsl92EMIScPGV1AU35nuD,spotify:track:0gsl92EMIScPGV1AU35nuD,https://api.spotify.com/v1/tracks/0gsl92EMIScPGV1AU35nuD,https://api.spotify.com/v1/audio-analysis/0gsl92EMIScPGV1AU35nuD,312307,4
10263,0.48,0.756,1,-5.399,1,0.0333,0.00993,0.00704,0.312,0.447,131.127,audio_features,0hm8rgOY17z7kQJlqGKbu7,spotify:track:0hm8rgOY17z7kQJlqGKbu7,https://api.spotify.com/v1/tracks/0hm8rgOY17z7kQJlqGKbu7,https://api.spotify.com/v1/audio-analysis/0hm8rgOY17z7kQJlqGKbu7,276720,4
10264,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,3SdTKo2uVsxFblQjpScoHy,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056,4
10265,0.508,0.423,7,-9.286,0,0.0263,0.264,0.0,0.201,0.704,83.729,audio_features,4h1DmfnhjjzNYe2NsFn6X6,spotify:track:4h1DmfnhjjzNYe2NsFn6X6,https://api.spotify.com/v1/tracks/4h1DmfnhjjzNYe2NsFn6X6,https://api.spotify.com/v1/audio-analysis/4h1DmfnhjjzNYe2NsFn6X6,166933,4
10266,0.473,0.958,4,-4.373,1,0.149,0.000327,0.00419,0.042,0.242,139.908,audio_features,0EJHhccadE8UvdZ5wGI1SN,spotify:track:0EJHhccadE8UvdZ5wGI1SN,https://api.spotify.com/v1/tracks/0EJHhccadE8UvdZ5wGI1SN,https://api.spotify.com/v1/audio-analysis/0EJHhccadE8UvdZ5wGI1SN,155320,4
10267,0.342,0.792,5,-6.001,0,0.0391,0.000442,8.57e-06,0.142,0.431,149.744,audio_features,6FPnecQDKOWSAKDKBAZ7ZG,spotify:track:6FPnecQDKOWSAKDKBAZ7ZG,https://api.spotify.com/v1/tracks/6FPnecQDKOWSAKDKBAZ7ZG,https://api.spotify.com/v1/audio-analysis/6FPnecQDKOWSAKDKBAZ7ZG,264160,4
10268,0.404,0.246,11,-13.812,1,0.041,0.94,3e-05,0.297,0.281,71.274,audio_features,1Vzr9AOdHw65UHoK1Vuxls,spotify:track:1Vzr9AOdHw65UHoK1Vuxls,https://api.spotify.com/v1/tracks/1Vzr9AOdHw65UHoK1Vuxls,https://api.spotify.com/v1/audio-analysis/1Vzr9AOdHw65UHoK1Vuxls,143267,4
10269,0.332,0.462,10,-9.003,0,0.0333,0.261,0.104,0.103,0.21,110.446,audio_features,7DrS4PpHC0ZviLuRJLw4ZV,spotify:track:7DrS4PpHC0ZviLuRJLw4ZV,https://api.spotify.com/v1/tracks/7DrS4PpHC0ZviLuRJLw4ZV,https://api.spotify.com/v1/audio-analysis/7DrS4PpHC0ZviLuRJLw4ZV,440507,3
10270,0.252,0.871,8,-3.753,1,0.0778,0.00926,8.83e-06,0.109,0.398,126.948,audio_features,7szLKa4DLuXEpoSo0teugo,spotify:track:7szLKa4DLuXEpoSo0teugo,https://api.spotify.com/v1/tracks/7szLKa4DLuXEpoSo0teugo,https://api.spotify.com/v1/audio-analysis/7szLKa4DLuXEpoSo0teugo,236360,4
10271,0.853,0.811,6,-4.926,0,0.0646,0.0439,0.000304,0.0703,0.901,114.961,audio_features,6W2Ef5Ph6ILTUAedoQ3QIv,spotify:track:6W2Ef5Ph6ILTUAedoQ3QIv,https://api.spotify.com/v1/tracks/6W2Ef5Ph6ILTUAedoQ3QIv,https://api.spotify.com/v1/audio-analysis/6W2Ef5Ph6ILTUAedoQ3QIv,283627,4
10272,0.314,0.669,0,-8.074,1,0.0368,7.61e-05,0.0581,0.186,0.442,192.088,audio_features,7LIxgwaMi4rJBtJeastfUb,spotify:track:7LIxgwaMi4rJBtJeastfUb,https://api.spotify.com/v1/tracks/7LIxgwaMi4rJBtJeastfUb,https://api.spotify.com/v1/audio-analysis/7LIxgwaMi4rJBtJeastfUb,176893,3
10273,0.603,0.563,6,-8.313,1,0.027,0.147,0.0,0.109,0.234,100.06,audio_features,6C6fHTuFUxVtJpBOOaMvJr,spotify:track:6C6fHTuFUxVtJpBOOaMvJr,https://api.spotify.com/v1/tracks/6C6fHTuFUxVtJpBOOaMvJr,https://api.spotify.com/v1/audio-analysis/6C6fHTuFUxVtJpBOOaMvJr,253507,4
10274,0.666,0.689,4,-15.135,0,0.0788,0.0352,0.142,0.558,0.219,132.026,audio_features,54aTmPclWOJtxMbY4TV9s1,spotify:track:54aTmPclWOJtxMbY4TV9s1,https://api.spotify.com/v1/tracks/54aTmPclWOJtxMbY4TV9s1,https://api.spotify.com/v1/audio-analysis/54aTmPclWOJtxMbY4TV9s1,343080,4
10275,0.671,0.728,5,-8.815,0,0.0281,0.0012,0.0916,0.337,0.776,114.028,audio_features,29bI571U0kXxkXJES5c0hM,spotify:track:29bI571U0kXxkXJES5c0hM,https://api.spotify.com/v1/tracks/29bI571U0kXxkXJES5c0hM,https://api.spotify.com/v1/audio-analysis/29bI571U0kXxkXJES5c0hM,267129,4
10276,0.803,0.288,7,-15.418,0,0.0629,0.865,0.0593,0.0833,0.865,115.685,audio_features,0W0euvQlhbcsTydzsD4EQk,spotify:track:0W0euvQlhbcsTydzsD4EQk,https://api.spotify.com/v1/tracks/0W0euvQlhbcsTydzsD4EQk,https://api.spotify.com/v1/audio-analysis/0W0euvQlhbcsTydzsD4EQk,259160,4
10277,0.438,0.806,5,-5.717,1,0.0395,0.365,0.0551,0.237,0.489,96.156,audio_features,2ARB3fKvRkMGhAtZuTnE5J,spotify:track:2ARB3fKvRkMGhAtZuTnE5J,https://api.spotify.com/v1/tracks/2ARB3fKvRkMGhAtZuTnE5J,https://api.spotify.com/v1/audio-analysis/2ARB3fKvRkMGhAtZuTnE5J,317427,3
10278,0.493,0.123,5,-13.875,1,0.0366,0.939,8.58e-06,0.146,0.273,144.64,audio_features,2Vr3XMnJyu60xBUUchWUrI,spotify:track:2Vr3XMnJyu60xBUUchWUrI,https://api.spotify.com/v1/tracks/2Vr3XMnJyu60xBUUchWUrI,https://api.spotify.com/v1/audio-analysis/2Vr3XMnJyu60xBUUchWUrI,174200,3
10279,0.537,0.815,2,-6.208,1,0.0348,0.000418,0.807,0.194,0.691,145.424,audio_features,2Rwux3fRY1xxl167muIo93,spotify:track:2Rwux3fRY1xxl167muIo93,https://api.spotify.com/v1/tracks/2Rwux3fRY1xxl167muIo93,https://api.spotify.com/v1/audio-analysis/2Rwux3fRY1xxl167muIo93,219907,4
10280,0.586,0.552,1,-11.153,1,0.0488,0.593,0.00101,0.31,0.732,82.0,audio_features,4BNhasx75KbS10jHq3VZTz,spotify:track:4BNhasx75KbS10jHq3VZTz,https://api.spotify.com/v1/tracks/4BNhasx75KbS10jHq3VZTz,https://api.spotify.com/v1/audio-analysis/4BNhasx75KbS10jHq3VZTz,345507,4
10281,0.564,0.354,7,-10.85,1,0.0334,0.73,3.43e-06,0.208,0.423,98.075,audio_features,47KDDZgFiX1w6RFOuLXsSn,spotify:track:47KDDZgFiX1w6RFOuLXsSn,https://api.spotify.com/v1/tracks/47KDDZgFiX1w6RFOuLXsSn,https://api.spotify.com/v1/audio-analysis/47KDDZgFiX1w6RFOuLXsSn,240587,3
10282,0.688,0.608,10,-11.899,1,0.279,0.956,0.226,0.457,0.951,140.925,audio_features,1KoHoQ2wuvR1Est8Ir2i2v,spotify:track:1KoHoQ2wuvR1Est8Ir2i2v,https://api.spotify.com/v1/tracks/1KoHoQ2wuvR1Est8Ir2i2v,https://api.spotify.com/v1/audio-analysis/1KoHoQ2wuvR1Est8Ir2i2v,159427,4
10283,0.176,0.974,2,-3.312,1,0.0798,0.00126,5.3e-05,0.681,0.102,146.393,audio_features,4A7KHIDzVdDFd81XPWFiix,spotify:track:4A7KHIDzVdDFd81XPWFiix,https://api.spotify.com/v1/tracks/4A7KHIDzVdDFd81XPWFiix,https://api.spotify.com/v1/audio-analysis/4A7KHIDzVdDFd81XPWFiix,278160,4
10284,0.929,0.573,6,-6.934,0,0.0511,0.0173,0.00347,0.122,0.305,128.037,audio_features,5z1wOyEyoRu0HTkXYvuqiH,spotify:track:5z1wOyEyoRu0HTkXYvuqiH,https://api.spotify.com/v1/tracks/5z1wOyEyoRu0HTkXYvuqiH,https://api.spotify.com/v1/audio-analysis/5z1wOyEyoRu0HTkXYvuqiH,237231,4
10285,0.668,0.926,8,-5.121,1,0.0449,0.0749,0.00787,0.301,0.556,125.808,audio_features,3WnA66Fi9b6IHQLCp3vmGH,spotify:track:3WnA66Fi9b6IHQLCp3vmGH,https://api.spotify.com/v1/tracks/3WnA66Fi9b6IHQLCp3vmGH,https://api.spotify.com/v1/audio-analysis/3WnA66Fi9b6IHQLCp3vmGH,237373,4
10286,0.364,0.0657,7,-21.148,1,0.0372,0.994,0.593,0.15,0.236,134.448,audio_features,1RcKqJ28uiE8EHPfg7Mg2J,spotify:track:1RcKqJ28uiE8EHPfg7Mg2J,https://api.spotify.com/v1/tracks/1RcKqJ28uiE8EHPfg7Mg2J,https://api.spotify.com/v1/audio-analysis/1RcKqJ28uiE8EHPfg7Mg2J,144040,4
10287,0.63,0.662,10,-9.652,0,0.0491,0.00189,0.909,0.111,0.324,132.165,audio_features,3XbxZh2xs3FG4sY1xzHcQQ,spotify:track:3XbxZh2xs3FG4sY1xzHcQQ,https://api.spotify.com/v1/tracks/3XbxZh2xs3FG4sY1xzHcQQ,https://api.spotify.com/v1/audio-analysis/3XbxZh2xs3FG4sY1xzHcQQ,371293,4
10288,0.61,0.744,7,-6.219,0,0.0357,0.15,1.58e-06,0.115,0.457,126.976,audio_features,6paRT1EX03VgmzGFEfjkpI,spotify:track:6paRT1EX03VgmzGFEfjkpI,https://api.spotify.com/v1/tracks/6paRT1EX03VgmzGFEfjkpI,https://api.spotify.com/v1/audio-analysis/6paRT1EX03VgmzGFEfjkpI,297253,4
10289,0.579,0.662,6,-4.321,1,0.0351,0.18,0.0,0.244,0.921,78.732,audio_features,2pw36KAhXcFPmYaPHmuMNd,spotify:track:2pw36KAhXcFPmYaPHmuMNd,https://api.spotify.com/v1/tracks/2pw36KAhXcFPmYaPHmuMNd,https://api.spotify.com/v1/audio-analysis/2pw36KAhXcFPmYaPHmuMNd,133907,4
10290,0.709,0.654,5,-7.753,1,0.0267,0.106,0.0,0.277,0.488,119.989,audio_features,7bNX2Fgb4MjPrYbkHaCNwV,spotify:track:7bNX2Fgb4MjPrYbkHaCNwV,https://api.spotify.com/v1/tracks/7bNX2Fgb4MjPrYbkHaCNwV,https://api.spotify.com/v1/audio-analysis/7bNX2Fgb4MjPrYbkHaCNwV,207587,4
10291,0.446,0.278,3,-10.988,1,0.0372,0.466,0.0,0.365,0.539,130.0,audio_features,5Y9hGEOA9o5xdA8RHt8jKw,spotify:track:5Y9hGEOA9o5xdA8RHt8jKw,https://api.spotify.com/v1/tracks/5Y9hGEOA9o5xdA8RHt8jKw,https://api.spotify.com/v1/audio-analysis/5Y9hGEOA9o5xdA8RHt8jKw,212867,4
10292,0.407,0.972,6,-4.05,0,0.139,0.0433,0.0166,0.363,0.218,170.506,audio_features,687w72CLYA3JBrGbdJdUOn,spotify:track:687w72CLYA3JBrGbdJdUOn,https://api.spotify.com/v1/tracks/687w72CLYA3JBrGbdJdUOn,https://api.spotify.com/v1/audio-analysis/687w72CLYA3JBrGbdJdUOn,261013,4
10293,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,audio_features,4cSSL3YafYjM3yjgFO1vJg,spotify:track:4cSSL3YafYjM3yjgFO1vJg,https://api.spotify.com/v1/tracks/4cSSL3YafYjM3yjgFO1vJg,https://api.spotify.com/v1/audio-analysis/4cSSL3YafYjM3yjgFO1vJg,173288,4
10294,0.373,0.755,2,-7.574,1,0.103,0.00411,0.000799,0.0635,0.57,111.813,audio_features,7yThIhNzpgDBIGoL2y1y6u,spotify:track:7yThIhNzpgDBIGoL2y1y6u,https://api.spotify.com/v1/tracks/7yThIhNzpgDBIGoL2y1y6u,https://api.spotify.com/v1/audio-analysis/7yThIhNzpgDBIGoL2y1y6u,340187,4
10295,0.783,0.543,9,-11.565,1,0.0412,0.303,0.0159,0.0892,0.833,132.035,audio_features,0jtz7Ia3HahOqXWnKad0rn,spotify:track:0jtz7Ia3HahOqXWnKad0rn,https://api.spotify.com/v1/tracks/0jtz7Ia3HahOqXWnKad0rn,https://api.spotify.com/v1/audio-analysis/0jtz7Ia3HahOqXWnKad0rn,223533,4
10296,0.869,0.626,11,-4.832,1,0.126,0.0754,0.0,0.0776,0.316,131.075,audio_features,7GEidxhfGNteiW9n0kLyxH,spotify:track:7GEidxhfGNteiW9n0kLyxH,https://api.spotify.com/v1/tracks/7GEidxhfGNteiW9n0kLyxH,https://api.spotify.com/v1/audio-analysis/7GEidxhfGNteiW9n0kLyxH,340480,4
10297,0.231,0.919,2,-6.182,0,0.0728,0.00314,0.00451,0.0643,0.131,146.944,audio_features,5h27GYpKZWWhFov8fOunF6,spotify:track:5h27GYpKZWWhFov8fOunF6,https://api.spotify.com/v1/tracks/5h27GYpKZWWhFov8fOunF6,https://api.spotify.com/v1/audio-analysis/5h27GYpKZWWhFov8fOunF6,300720,4
10298,0.722,0.605,5,-6.07,1,0.153,0.825,0.0178,0.248,0.709,165.998,audio_features,7ixiCZEHWHc8FxaQXQh2P4,spotify:track:7ixiCZEHWHc8FxaQXQh2P4,https://api.spotify.com/v1/tracks/7ixiCZEHWHc8FxaQXQh2P4,https://api.spotify.com/v1/audio-analysis/7ixiCZEHWHc8FxaQXQh2P4,196507,4
10299,0.565,0.473,11,-12.294,0,0.0465,0.0509,0.16,0.107,0.579,148.101,audio_features,3bGG7jaMbcx8JDl3gLUvo7,spotify:track:3bGG7jaMbcx8JDl3gLUvo7,https://api.spotify.com/v1/tracks/3bGG7jaMbcx8JDl3gLUvo7,https://api.spotify.com/v1/audio-analysis/3bGG7jaMbcx8JDl3gLUvo7,225333,4
10300,0.295,0.15,1,-10.243,0,0.0325,0.794,0.208,0.103,0.131,137.393,audio_features,6UFvGJalSngqprmUJd59Eo,spotify:track:6UFvGJalSngqprmUJd59Eo,https://api.spotify.com/v1/tracks/6UFvGJalSngqprmUJd59Eo,https://api.spotify.com/v1/audio-analysis/6UFvGJalSngqprmUJd59Eo,191000,4
10301,0.505,0.518,2,-8.601,1,0.023,0.403,0.0,0.129,0.472,81.019,audio_features,3ozomn4PrGEKEuusxX2HpC,spotify:track:3ozomn4PrGEKEuusxX2HpC,https://api.spotify.com/v1/tracks/3ozomn4PrGEKEuusxX2HpC,https://api.spotify.com/v1/audio-analysis/3ozomn4PrGEKEuusxX2HpC,247307,4
10302,0.57,0.946,5,-5.624,1,0.073,0.276,0.0,0.441,0.854,100.302,audio_features,4v54kMGcJUKYBj7fVkh3Uu,spotify:track:4v54kMGcJUKYBj7fVkh3Uu,https://api.spotify.com/v1/tracks/4v54kMGcJUKYBj7fVkh3Uu,https://api.spotify.com/v1/audio-analysis/4v54kMGcJUKYBj7fVkh3Uu,216493,4
10303,0.236,0.994,11,-4.776,0,0.141,0.107,0.868,0.396,0.0928,129.456,audio_features,6kX5uzPheFbIQnQAWaly37,spotify:track:6kX5uzPheFbIQnQAWaly37,https://api.spotify.com/v1/tracks/6kX5uzPheFbIQnQAWaly37,https://api.spotify.com/v1/audio-analysis/6kX5uzPheFbIQnQAWaly37,469320,4
10304,0.269,0.895,9,-6.382,1,0.118,0.083,0.00266,0.153,0.16,168.479,audio_features,02lTDOxHeXTHsdwXoz6lpC,spotify:track:02lTDOxHeXTHsdwXoz6lpC,https://api.spotify.com/v1/tracks/02lTDOxHeXTHsdwXoz6lpC,https://api.spotify.com/v1/audio-analysis/02lTDOxHeXTHsdwXoz6lpC,299507,4
10305,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,audio_features,65vdMBskhx3akkG9vQlSH1,spotify:track:65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/tracks/65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/audio-analysis/65vdMBskhx3akkG9vQlSH1,149693,4
10306,0.503,0.124,10,-16.659,1,0.0342,0.952,0.0415,0.158,0.166,107.799,audio_features,5ohgxuTz8npyF7kPf88LHO,spotify:track:5ohgxuTz8npyF7kPf88LHO,https://api.spotify.com/v1/tracks/5ohgxuTz8npyF7kPf88LHO,https://api.spotify.com/v1/audio-analysis/5ohgxuTz8npyF7kPf88LHO,251000,3
10307,0.75,0.466,0,-5.791,1,0.174,0.124,0.0,0.133,0.718,76.999,audio_features,3lfkMiXGzdTgZIqzM2HE8i,spotify:track:3lfkMiXGzdTgZIqzM2HE8i,https://api.spotify.com/v1/tracks/3lfkMiXGzdTgZIqzM2HE8i,https://api.spotify.com/v1/audio-analysis/3lfkMiXGzdTgZIqzM2HE8i,190130,4
10308,0.874,0.364,7,-10.322,1,0.0477,0.237,0.028,0.0939,0.454,100.027,audio_features,6tNDVXXaYWsBd3Mqhfelvl,spotify:track:6tNDVXXaYWsBd3Mqhfelvl,https://api.spotify.com/v1/tracks/6tNDVXXaYWsBd3Mqhfelvl,https://api.spotify.com/v1/audio-analysis/6tNDVXXaYWsBd3Mqhfelvl,234680,4
10309,0.75,0.537,4,-10.271,1,0.0277,0.216,0.43,0.135,0.776,112.264,audio_features,4JhUljpTRmzjzlXGXNpt76,spotify:track:4JhUljpTRmzjzlXGXNpt76,https://api.spotify.com/v1/tracks/4JhUljpTRmzjzlXGXNpt76,https://api.spotify.com/v1/audio-analysis/4JhUljpTRmzjzlXGXNpt76,196440,4
10310,0.704,0.574,10,-14.524,0,0.0611,0.339,0.0,0.0705,0.763,83.955,audio_features,1CQHMHRCDs1qioeseVTbaR,spotify:track:1CQHMHRCDs1qioeseVTbaR,https://api.spotify.com/v1/tracks/1CQHMHRCDs1qioeseVTbaR,https://api.spotify.com/v1/audio-analysis/1CQHMHRCDs1qioeseVTbaR,166747,4
10311,0.35,0.114,2,-15.725,0,0.0332,0.984,0.0101,0.285,0.265,113.382,audio_features,4ObsUll5eY9caJrdkauYuj,spotify:track:4ObsUll5eY9caJrdkauYuj,https://api.spotify.com/v1/tracks/4ObsUll5eY9caJrdkauYuj,https://api.spotify.com/v1/audio-analysis/4ObsUll5eY9caJrdkauYuj,176933,4
10312,0.628,0.184,4,-10.716,1,0.0415,0.817,4.5e-05,0.116,0.486,110.479,audio_features,5Ug7n6LdrjmXuN33qO0HLT,spotify:track:5Ug7n6LdrjmXuN33qO0HLT,https://api.spotify.com/v1/tracks/5Ug7n6LdrjmXuN33qO0HLT,https://api.spotify.com/v1/audio-analysis/5Ug7n6LdrjmXuN33qO0HLT,143693,4
10313,0.4,0.428,5,-10.224,1,0.0279,0.844,0.000468,0.0901,0.266,139.205,audio_features,0IFIJrJhp4UlMde4OYCPxb,spotify:track:0IFIJrJhp4UlMde4OYCPxb,https://api.spotify.com/v1/tracks/0IFIJrJhp4UlMde4OYCPxb,https://api.spotify.com/v1/audio-analysis/0IFIJrJhp4UlMde4OYCPxb,290736,4
10314,0.39,0.836,7,-9.975,1,0.0764,0.00818,0.000151,0.0601,0.372,161.593,audio_features,5LPx6fu4vKk8FheRq2DAn0,spotify:track:5LPx6fu4vKk8FheRq2DAn0,https://api.spotify.com/v1/tracks/5LPx6fu4vKk8FheRq2DAn0,https://api.spotify.com/v1/audio-analysis/5LPx6fu4vKk8FheRq2DAn0,249693,4
10315,0.645,0.42,10,-10.09,1,0.0624,0.555,0.0,0.125,0.583,129.084,audio_features,0rHiGIRASJq8snJGFJMpnI,spotify:track:0rHiGIRASJq8snJGFJMpnI,https://api.spotify.com/v1/tracks/0rHiGIRASJq8snJGFJMpnI,https://api.spotify.com/v1/audio-analysis/0rHiGIRASJq8snJGFJMpnI,266733,4
10316,0.293,0.933,0,-8.082,1,0.0701,0.000109,0.145,0.336,0.837,150.994,audio_features,3A6Ty55vQ1NC06EiB1fi9z,spotify:track:3A6Ty55vQ1NC06EiB1fi9z,https://api.spotify.com/v1/tracks/3A6Ty55vQ1NC06EiB1fi9z,https://api.spotify.com/v1/audio-analysis/3A6Ty55vQ1NC06EiB1fi9z,207440,4
10317,0.67,0.966,3,-1.994,0,0.177,0.0292,0.0,0.185,0.77,113.046,audio_features,4WbO3H3wFGUdrngpMMs4sF,spotify:track:4WbO3H3wFGUdrngpMMs4sF,https://api.spotify.com/v1/tracks/4WbO3H3wFGUdrngpMMs4sF,https://api.spotify.com/v1/audio-analysis/4WbO3H3wFGUdrngpMMs4sF,185595,4
10318,0.644,0.633,0,-8.006,1,0.0261,0.102,6.82e-05,0.227,0.647,115.193,audio_features,0VwTeYNjcl30DyQlt3GPe0,spotify:track:0VwTeYNjcl30DyQlt3GPe0,https://api.spotify.com/v1/tracks/0VwTeYNjcl30DyQlt3GPe0,https://api.spotify.com/v1/audio-analysis/0VwTeYNjcl30DyQlt3GPe0,194453,4
